bulletinFamily,description,modified,id,published,href,title,type,cvss,enchantments
NVD,"Multiple cross-site scripting (XSS) vulnerabilities in the make_variant_list function in mod_negotiation.c in the mod_negotiation module in the Apache HTTP Server 2.4.x before 2.4.3, when the MultiViews option is enabled, allow remote attackers to inject arbitrary web script or HTML via a crafted filename that is not properly handled during construction of a variant list.
Per http://httpd.apache.org/security/vulnerabilities_22.html versions 2.2.x before 2.2.23 are also vulnerable.",2017-09-19T01:34:00,CVE-2012-2687,2012-08-22T19:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-2687,CVE-2012-2687,cve,"{'score': 2.6, 'vector': 'AV:N/AC:H/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"mod_authz_svn in Apache Subversion 1.7.x before 1.7.21 and 1.8.x before 1.8.14, when using Apache httpd 2.4.x, does not properly restrict anonymous access, which allows remote anonymous users to read hidden files via the path name.",2017-07-01T01:29:00,CVE-2015-3184,2015-08-12T14:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-3184,CVE-2015-3184,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"An issue was discovered in the EXIF component in PHP before 7.1.27, 7.2.x before 7.2.16, and 7.3.x before 7.3.3. There is an uninitialized read in exif_process_IFD_in_MAKERNOTE because of mishandling the data_len variable.",2019-06-03T15:29:00,CVE-2019-9639,2019-03-09T00:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-9639,CVE-2019-9639,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"An issue was discovered in the EXIF component in PHP before 7.1.27, 7.2.x before 7.2.16, and 7.3.x before 7.3.3. There is an uninitialized read in exif_process_IFD_in_MAKERNOTE because of mishandling the maker_note->offset relationship to value_len.",2019-06-03T15:29:00,CVE-2019-9638,2019-03-09T00:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-9638,CVE-2019-9638,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"An issue was discovered in PHP before 7.1.27, 7.2.x before 7.2.16, and 7.3.x before 7.3.3. Due to the way rename() across filesystems is implemented, it is possible that file being renamed is briefly available with wrong permissions while the rename is ongoing, thus enabling unauthorized users to access the data.",2019-06-03T15:29:00,CVE-2019-9637,2019-03-09T00:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-9637,CVE-2019-9637,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"An issue was discovered in the EXIF component in PHP before 7.1.27, 7.2.x before 7.2.16, and 7.3.x before 7.3.3. There is an uninitialized read in exif_process_IFD_in_TIFF.",2019-06-18T18:15:00,CVE-2019-9641,2019-03-09T00:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-9641,CVE-2019-9641,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,ext/imap/php_imap.c in PHP 5.x and 7.x before 7.3.0 allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via an empty string in the message argument to the imap_mail function.,2019-06-18T18:15:00,CVE-2018-19935,2018-12-07T09:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-19935,CVE-2018-19935,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Multiple directory traversal vulnerabilities in (1) mod_evhost and (2) mod_simple_vhost in lighttpd before 1.4.35 allow remote attackers to read arbitrary files via a .. (dot dot) in the host name, related to request_check_hostname.",2016-08-23T02:07:00,CVE-2014-2324,2014-03-14T15:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-2324,CVE-2014-2324,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"SQL injection vulnerability in mod_mysql_vhost.c in lighttpd before 1.4.35 allows remote attackers to execute arbitrary SQL commands via the host name, related to request_check_hostname.",2016-08-23T02:07:00,CVE-2014-2323,2014-03-14T15:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-2323,CVE-2014-2323,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"lighttpd before 1.4.34, when SNI is enabled, configures weak SSL ciphers, which makes it easier for remote attackers to hijack sessions by inserting packets into the client-server data stream or obtain sensitive information by sniffing the network.
Per: http://download.lighttpd.net/lighttpd/security/lighttpd_sa_2013_01.txt

""All versions from 1.4.24 (first version supporting SNI) up to and including
1.4.33.""",2016-12-08T03:03:00,CVE-2013-4508,2013-11-08T04:47:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-4508,CVE-2013-4508,cve,"{'score': 5.8, 'vector': 'AV:N/AC:M/Au:N/C:P/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"The mod_proxy module in the Apache HTTP Server 1.3.x through 1.3.42, 2.0.x through 2.0.64, and 2.2.x through 2.2.21 does not properly interact with use of (1) RewriteRule and (2) ProxyPassMatch pattern matches for configuration of a reverse proxy, which allows remote attackers to send requests to intranet servers via a malformed URI containing an initial @ (at sign) character.",2018-01-09T02:29:00,CVE-2011-3368,2011-10-05T22:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-3368,CVE-2011-3368,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"The mod_proxy module in the Apache HTTP Server 1.3.x through 1.3.42, 2.0.x through 2.0.64, and 2.2.x through 2.2.21, when the Revision 1179239 patch is in place, does not properly interact with use of (1) RewriteRule and (2) ProxyPassMatch pattern matches for configuration of a reverse proxy, which allows remote attackers to send requests to intranet servers via a malformed URI containing an @ (at sign) character and a : (colon) character in invalid positions.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2011-3368.",2018-01-09T02:29:00,CVE-2011-4317,2011-11-30T04:05:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-4317,CVE-2011-4317,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"envvars (aka envvars-std) in the Apache HTTP Server before 2.4.2 places a zero-length directory name in the LD_LIBRARY_PATH, which allows local users to gain privileges via a Trojan horse DSO in the current working directory during execution of apachectl.",2017-12-29T02:29:00,CVE-2012-0883,2012-04-18T10:33:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-0883,CVE-2012-0883,cve,"{'score': 6.9, 'vector': 'AV:L/AC:M/Au:N/C:C/I:C/A:C'}",{'vulnersScore': 'PENDING'}
NVD,"scoreboard.c in the Apache HTTP Server 2.2.21 and earlier might allow local users to cause a denial of service (daemon crash during shutdown) or possibly have unspecified other impact by modifying a certain type field within a scoreboard shared memory segment, leading to an invalid call to the free function.",2018-01-18T02:29:00,CVE-2012-0031,2012-01-18T20:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-0031,CVE-2012-0031,cve,"{'score': 4.6, 'vector': 'AV:L/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The mod_proxy_ajp module in the Apache HTTP Server before 2.2.21, when used with mod_proxy_balancer in certain configurations, allows remote attackers to cause a denial of service (temporary ""error state"" in the backend server) via a malformed HTTP request.",2017-12-29T02:29:00,CVE-2011-3348,2011-09-20T05:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-3348,CVE-2011-3348,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The ap_pregsub function in server/util.c in the Apache HTTP Server 2.0.x through 2.0.64 and 2.2.x through 2.2.21, when the mod_setenvif module is enabled, does not restrict the size of values of environment variables, which allows local users to cause a denial of service (memory consumption or NULL pointer dereference) via a .htaccess file with a crafted SetEnvIf directive, in conjunction with a crafted HTTP request header, related to (1) the ""len +="" statement and (2) the apr_pcalloc function call, a different vulnerability than CVE-2011-3607.",2012-07-03T04:04:00,CVE-2011-4415,2011-11-08T11:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-4415,CVE-2011-4415,cve,"{'score': 1.2, 'vector': 'AV:L/AC:H/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Stack consumption vulnerability in the fnmatch implementation in apr_fnmatch.c in the Apache Portable Runtime (APR) library before 1.4.3 and the Apache HTTP Server before 2.2.18, and in fnmatch.c in libc in NetBSD 5.1, OpenBSD 4.8, FreeBSD, Apple Mac OS X 10.6, Oracle Solaris 10, and Android, allows context-dependent attackers to cause a denial of service (CPU and memory consumption) via *? sequences in the first argument, as demonstrated by attacks against mod_autoindex in httpd.",2018-01-06T02:29:00,CVE-2011-0419,2011-05-16T17:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-0419,CVE-2011-0419,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"protocol.c in the Apache HTTP Server 2.2.x through 2.2.21 does not properly restrict header information during construction of Bad Request (aka 400) error documents, which allows remote attackers to obtain the values of HTTPOnly cookies via vectors involving a (1) long or (2) malformed header in conjunction with crafted web script.",2018-01-18T02:29:00,CVE-2012-0053,2012-01-28T04:05:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-0053,CVE-2012-0053,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"The byterange filter in the Apache HTTP Server 1.3.x, 2.0.x through 2.0.64, and 2.2.x through 2.2.19 allows remote attackers to cause a denial of service (memory and CPU consumption) via a Range header that expresses multiple overlapping ranges, as exploited in the wild in August 2011, a different vulnerability than CVE-2007-0086.",2018-11-30T21:29:00,CVE-2011-3192,2011-08-29T15:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-3192,CVE-2011-3192,cve,"{'score': 7.8, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:C'}",{'vulnersScore': 'PENDING'}
NVD,"Integer overflow in the ap_pregsub function in server/util.c in the Apache HTTP Server 2.0.x through 2.0.64 and 2.2.x through 2.2.21, when the mod_setenvif module is enabled, allows local users to gain privileges via a .htaccess file with a crafted SetEnvIf directive, in conjunction with a crafted HTTP request header, leading to a heap-based buffer overflow.",2018-01-09T02:29:00,CVE-2011-3607,2011-11-08T11:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-3607,CVE-2011-3607,cve,"{'score': 4.4, 'vector': 'AV:L/AC:M/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"An issue was discovered in PHP before 5.6.40, 7.x before 7.1.26, 7.2.x before 7.2.14, and 7.3.x before 7.3.1. A heap-based buffer over-read in PHAR reading functions in the PHAR extension may allow an attacker to read allocated or unallocated memory past the actual data when trying to parse the file name, a different vulnerability than CVE-2018-20783. This is related to phar_detect_phar_fname_ext in ext/phar/phar.c.",2019-06-18T18:15:00,CVE-2019-9021,2019-02-22T23:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-9021,CVE-2019-9021,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"An issue was discovered in PHP before 5.6.40, 7.x before 7.1.26, 7.2.x before 7.2.14, and 7.3.x before 7.3.1. xmlrpc_decode() can allow a hostile XMLRPC server to cause PHP to read memory outside of allocated areas in base64_decode_xmlrpc in ext/xmlrpc/libxmlrpc/base64.c.",2019-06-18T18:15:00,CVE-2019-9024,2019-02-22T23:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-9024,CVE-2019-9024,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"An issue was discovered in PHP before 5.6.40, 7.x before 7.1.26, 7.2.x before 7.2.14, and 7.3.x before 7.3.1. A number of heap-based buffer over-read instances are present in mbstring regular expression functions when supplied with invalid multibyte data. These occur in ext/mbstring/oniguruma/regcomp.c, ext/mbstring/oniguruma/regexec.c, ext/mbstring/oniguruma/regparse.c, ext/mbstring/oniguruma/enc/unicode.c, and ext/mbstring/oniguruma/src/utf32_be.c when a multibyte regular expression pattern contains invalid multibyte sequences.",2019-06-18T18:15:00,CVE-2019-9023,2019-02-22T23:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-9023,CVE-2019-9023,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"An issue was discovered in PHP before 5.6.40, 7.x before 7.1.26, 7.2.x before 7.2.14, and 7.3.x before 7.3.1. Invalid input to the function xmlrpc_decode() can lead to an invalid memory access (heap out of bounds read or read after free). This is related to xml_elem_parse_buf in ext/xmlrpc/libxmlrpc/xml_element.c.",2019-06-18T18:15:00,CVE-2019-9020,2019-02-22T23:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-9020,CVE-2019-9020,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"A maliciously constructed HTTP/2 request could cause mod_http2 in Apache HTTP Server 2.4.24, 2.4.25 to dereference a NULL pointer and crash the server process.",2019-02-20T20:29:00,CVE-2017-7659,2017-07-26T21:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-7659,CVE-2017-7659,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The mod_proxy module in the Apache HTTP Server 2.0.x through 2.0.64 and 2.2.x before 2.2.18, when the Revision 1179239 patch is in place, does not properly interact with use of (1) RewriteRule and (2) ProxyPassMatch pattern matches for configuration of a reverse proxy, which allows remote attackers to send requests to intranet servers by using the HTTP/0.9 protocol with a malformed URI containing an initial @ (at sign) character.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2011-3368.",2017-12-29T02:29:00,CVE-2011-3639,2011-11-30T04:05:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-3639,CVE-2011-3639,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"The Apache2 component in PHP before 5.6.38, 7.0.x before 7.0.32, 7.1.x before 7.1.22, and 7.2.x before 7.2.10 allows XSS via the body of a ""Transfer-Encoding: chunked"" request, because the bucket brigade is mishandled in the php_handler function in sapi/apache2handler/sapi_apache2.c.",2019-08-19T11:15:00,CVE-2018-17082,2018-09-16T15:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-17082,CVE-2018-17082,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"In PHP before 5.6.39, 7.x before 7.0.33, 7.1.x before 7.1.25, and 7.2.x before 7.2.13, a buffer over-read in PHAR reading functions may allow an attacker to read allocated or unallocated memory past the actual data when trying to parse a .phar file. This is related to phar_parse_pharfile in ext/phar/phar.c.",2019-05-22T15:29:00,CVE-2018-20783,2019-02-21T19:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-20783,CVE-2018-20783,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"gdImageColorMatch in gd_color_match.c in the GD Graphics Library (aka LibGD) 2.2.5, as used in the imagecolormatch function in PHP before 5.6.40, 7.x before 7.1.26, 7.2.x before 7.2.14, and 7.3.x before 7.3.1, has a heap-based buffer overflow. This can be exploited by an attacker who is able to trigger imagecolormatch calls with crafted image data.",2019-04-10T18:29:00,CVE-2019-6977,2019-01-27T02:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-6977,CVE-2019-6977,cve,"{'score': 6.8, 'vector': 'AV:N/AC:M/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"An issue was discovered in PHP before 5.6.37, 7.0.x before 7.0.31, 7.1.x before 7.1.20, and 7.2.x before 7.2.8. An Integer Overflow leads to a heap-based buffer over-read in exif_thumbnail_extract of exif.c.",2019-03-05T18:35:00,CVE-2018-14883,2018-08-03T13:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-14883,CVE-2018-14883,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"An issue was discovered in ext/standard/link_win32.c in PHP before 5.6.37, 7.0.x before 7.0.31, 7.1.x before 7.1.20, and 7.2.x before 7.2.8. The linkinfo function on Windows doesn't implement the open_basedir check. This could be abused to find files on paths outside of the allowed directories.",2019-03-08T13:30:00,CVE-2018-15132,2018-08-07T15:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-15132,CVE-2018-15132,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
